type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	sample.sample_id	laboratory_procedure.laboratory_procedure_id	file_id	file_description	file_type
file	8307_OncotypeDXqRTPCR.txt	0789def3-ffc7-5320-814d-532bb137e33b	319.0	bf80457ba56a3838be55e32ecc25405f	uploaded	s3://bento-files/PACT1-1K/8307_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8041158	BENTO-LAB-001	BENTO-FILE-8041158	qRT-PCR output	text
file	8317_OncotypeDXqRTPCR.txt	6109298a-fe27-5c0a-bc38-23d4d3feefa8	316.0	900c98c27e97fb57a5d159b019fa1f16	uploaded	s3://bento-files/PACT1-1K/8317_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8050291	BENTO-LAB-001	BENTO-FILE-8050291	qRT-PCR output	text
file	8329_OncotypeDXqRTPCR.txt	c1be07f5-5190-5810-882c-e666666b6301	315.0	c94d6922ade815d9596652ce159025b7	uploaded	s3://bento-files/PACT1-1K/8329_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8061003	BENTO-LAB-001	BENTO-FILE-8061003	qRT-PCR output	text
file	8342_OncotypeDXqRTPCR.txt	ea985861-199e-51b1-b96f-31de866c0765	317.0	4204e72678b311080b9e186f0c947b9b	uploaded	s3://bento-files/PACT1-1K/8342_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8073547	BENTO-LAB-001	BENTO-FILE-8073547	qRT-PCR output	text
file	8344_OncotypeDXqRTPCR.txt	a8aabc56-9195-5f4f-a6dc-c46636a9d44a	317.0	fc50eb5e50e8fc81d27d681bb520e935	uploaded	s3://bento-files/PACT1-1K/8344_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8075301	BENTO-LAB-001	BENTO-FILE-8075301	qRT-PCR output	text
file	8351_OncotypeDXqRTPCR.txt	1f50f54a-f95e-5f22-b1d3-79bd972d15e5	319.0	1139a130c93ab2a5d05f41845b2c7b19	uploaded	s3://bento-files/PACT1-1K/8351_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8079567	BENTO-LAB-001	BENTO-FILE-8079567	qRT-PCR output	text
file	8356_OncotypeDXqRTPCR.txt	ff022921-3b1e-5f5f-b209-dfb8514aa269	318.0	e676f9e37c713cbea7efe0eaf13b8a8d	uploaded	s3://bento-files/PACT1-1K/8356_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8088842	BENTO-LAB-001	BENTO-FILE-8088842	qRT-PCR output	text
file	8368_OncotypeDXqRTPCR.txt	b6296d46-ad09-5c84-9d05-63fe0d0625db	317.0	a5e7e6912a983992b863e28b16078fbe	uploaded	s3://bento-files/PACT1-1K/8368_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8103536	BENTO-LAB-001	BENTO-FILE-8103536	qRT-PCR output	text
file	8390_OncotypeDXqRTPCR.txt	41b40c95-be89-541c-83fe-6caa0105e008	315.0	845cca3a5b73cdfc61dfe0c6040fc624	uploaded	s3://bento-files/PACT1-1K/8390_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8132085	BENTO-LAB-001	BENTO-FILE-8132085	qRT-PCR output	text
file	8394_OncotypeDXqRTPCR.txt	b21efc18-73f9-5c56-a049-59c9105890d2	316.0	f5c24e4d000ba4cf4fb6953bb03313b9	uploaded	s3://bento-files/PACT1-1K/8394_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8134853	BENTO-LAB-001	BENTO-FILE-8134853	qRT-PCR output	text
file	8398_OncotypeDXqRTPCR.txt	05a4e65d-c2b8-528c-8f98-935970044d1c	315.0	b328ac3e3e8f5f5eae8edc5817a55804	uploaded	s3://bento-files/PACT1-1K/8398_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8138635	BENTO-LAB-001	BENTO-FILE-8138635	qRT-PCR output	text
file	8404_OncotypeDXqRTPCR.txt	ecb9ad1a-c7f5-542d-8e19-84851b06d929	315.0	1c9aac03cfce2c43c3dfb2b0c723c013	uploaded	s3://bento-files/PACT1-1K/8404_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8142552	BENTO-LAB-001	BENTO-FILE-8142552	qRT-PCR output	text
file	8413_OncotypeDXqRTPCR.txt	34264fac-a322-5609-afac-3facb15139ab	318.0	83a66870323a021fb187de6d3f8c5f86	uploaded	s3://bento-files/PACT1-1K/8413_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8148383	BENTO-LAB-001	BENTO-FILE-8148383	qRT-PCR output	text
file	8417_OncotypeDXqRTPCR.txt	d828e627-5205-58e4-ae22-16402049fba1	317.0	bcd988a76d7ec06540e1a3951cf6e86a	uploaded	s3://bento-files/PACT1-1K/8417_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8151500	BENTO-LAB-001	BENTO-FILE-8151500	qRT-PCR output	text
file	8436_OncotypeDXqRTPCR.txt	c060bf84-55f0-53ed-a4dc-1a88ed390cfb	316.0	d2c6eb99dc4148dc59e672a432051614	uploaded	s3://bento-files/PACT1-1K/8436_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8169142	BENTO-LAB-001	BENTO-FILE-8169142	qRT-PCR output	text
file	8440_OncotypeDXqRTPCR.txt	99f50e85-fe81-50d3-9ec6-a38667544ba4	313.0	b0112fa0fd1da10a2db28dafe934f9e2	uploaded	s3://bento-files/PACT1-1K/8440_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8172780	BENTO-LAB-001	BENTO-FILE-8172780	qRT-PCR output	text
file	8441_OncotypeDXqRTPCR.txt	ab72dcc6-08b5-5e90-b0a5-665fb5e90cc7	318.0	3f82f136872d360261cc92cdc04f43c3	uploaded	s3://bento-files/PACT1-1K/8441_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8176441	BENTO-LAB-001	BENTO-FILE-8176441	qRT-PCR output	text
file	8444_OncotypeDXqRTPCR.txt	89b2c673-500f-581f-ad90-f8a37dbdb150	317.0	76425be290a9e776cf1e04b01ee4a05c	uploaded	s3://bento-files/PACT1-1K/8444_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8179964	BENTO-LAB-001	BENTO-FILE-8179964	qRT-PCR output	text
file	8447_OncotypeDXqRTPCR.txt	96480c28-0dd5-5585-ace6-f08991c60195	315.0	b590e98e5059ad5644e38a69dc474b38	uploaded	s3://bento-files/PACT1-1K/8447_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8189434	BENTO-LAB-001	BENTO-FILE-8189434	qRT-PCR output	text
file	8448_OncotypeDXqRTPCR.txt	e13a213d-67ff-5412-a977-db60b94ca708	318.0	8c038fee3d9dad65dab6b9184c75562b	uploaded	s3://bento-files/PACT1-1K/8448_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8190867	BENTO-LAB-001	BENTO-FILE-8190867	qRT-PCR output	text
file	8461_OncotypeDXqRTPCR.txt	e972ec7d-5b82-563a-9b9c-b590c8df55c4	320.0	a6f9e7966429a8fd270f9e91ebc6cb2b	uploaded	s3://bento-files/PACT1-1K/8461_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8208071	BENTO-LAB-001	BENTO-FILE-8208071	qRT-PCR output	text
file	8469_OncotypeDXqRTPCR.txt	42f365ec-d954-5266-a9b0-28dba87c4c03	319.0	9f54e903e4abc463528675dc8e96c0f3	uploaded	s3://bento-files/PACT1-1K/8469_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8214982	BENTO-LAB-001	BENTO-FILE-8214982	qRT-PCR output	text
file	8470_OncotypeDXqRTPCR.txt	5439a313-7cbd-5a05-a3ec-1cbb47051fb7	318.0	939a091ac814e4a24ee075072104f699	uploaded	s3://bento-files/PACT1-1K/8470_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8215343	BENTO-LAB-001	BENTO-FILE-8215343	qRT-PCR output	text
file	8471_OncotypeDXqRTPCR.txt	c6496f2e-5bc0-58a6-83d2-b2051a9eae8e	319.0	4b28e5725fce725af9f92be4677f6185	uploaded	s3://bento-files/PACT1-1K/8471_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8215348	BENTO-LAB-001	BENTO-FILE-8215348	qRT-PCR output	text
file	8486_OncotypeDXqRTPCR.txt	f881668e-901e-5cfb-8012-4d9a6b5aa39b	319.0	e56cd4671d1eeebbeb3e47894b63dc4e	uploaded	s3://bento-files/PACT1-1K/8486_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8230719	BENTO-LAB-001	BENTO-FILE-8230719	qRT-PCR output	text
file	8489_OncotypeDXqRTPCR.txt	d7230700-f5d9-5b7d-8869-cfb7a9fdd926	318.0	32ceed770fd74a44578b1d1881ca83ec	uploaded	s3://bento-files/PACT1-1K/8489_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8234229	BENTO-LAB-001	BENTO-FILE-8234229	qRT-PCR output	text
file	8492_OncotypeDXqRTPCR.txt	4bfd58a9-b6b2-5cca-bf0d-82ce1d28cd1a	319.0	18ded0241547aac07aabeb821fa084d9	uploaded	s3://bento-files/PACT1-1K/8492_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8236068	BENTO-LAB-001	BENTO-FILE-8236068	qRT-PCR output	text
file	8526_OncotypeDXqRTPCR.txt	5416fec3-d27f-506a-90a2-0b37fa0f8380	318.0	cfb5182e855053082e8dc2d6b6fc9d8b	uploaded	s3://bento-files/PACT1-1K/8526_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8276654	BENTO-LAB-001	BENTO-FILE-8276654	qRT-PCR output	text
file	8529_OncotypeDXqRTPCR.txt	836b865b-c3b1-5b3d-b372-7bfc4e58bb35	319.0	eca3d710a8c574adf74cbac37a2f799d	uploaded	s3://bento-files/PACT1-1K/8529_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8278212	BENTO-LAB-001	BENTO-FILE-8278212	qRT-PCR output	text
file	8543_OncotypeDXqRTPCR.txt	a6dabc88-c71d-53c0-9259-32c4f451da66	319.0	c6fb79575084ce6d4a5da6ad51afbb99	uploaded	s3://bento-files/PACT1-1K/8543_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8286778	BENTO-LAB-001	BENTO-FILE-8286778	qRT-PCR output	text
file	8561_OncotypeDXqRTPCR.txt	3e579f78-c6d5-559c-b5e8-206de5fe9efd	317.0	d448ad9f83955719457f1047259d6027	uploaded	s3://bento-files/PACT1-1K/8561_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8301841	BENTO-LAB-001	BENTO-FILE-8301841	qRT-PCR output	text
file	8575_OncotypeDXqRTPCR.txt	8e32df83-d658-5de1-b909-65088ddb1dd5	317.0	097eb899e1a9f0f6594cf2220a000598	uploaded	s3://bento-files/PACT1-1K/8575_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8311994	BENTO-LAB-001	BENTO-FILE-8311994	qRT-PCR output	text
file	8576_OncotypeDXqRTPCR.txt	639e1091-da9d-5693-855a-733e7af5f1ec	315.0	5ac3771e9c0def076281c35fffe78214	uploaded	s3://bento-files/PACT1-1K/8576_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8312841	BENTO-LAB-001	BENTO-FILE-8312841	qRT-PCR output	text
file	8584_OncotypeDXqRTPCR.txt	c2d53813-e906-567b-a5da-c85d07e6b77f	318.0	1a7a719fae2a152896bd9d697366fb55	uploaded	s3://bento-files/PACT1-1K/8584_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8321295	BENTO-LAB-001	BENTO-FILE-8321295	qRT-PCR output	text
file	8588_OncotypeDXqRTPCR.txt	9431416b-fe7b-59ac-81c2-199b96fb43e9	319.0	0cc79ecbb96fb1efc600ccd15fa0b100	uploaded	s3://bento-files/PACT1-1K/8588_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8325100	BENTO-LAB-001	BENTO-FILE-8325100	qRT-PCR output	text
file	8610_OncotypeDXqRTPCR.txt	a868f776-a996-506f-b212-86aa72e0a36d	316.0	2ccc2c007623744e1e146e3f911911b5	uploaded	s3://bento-files/PACT1-1K/8610_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8348662	BENTO-LAB-001	BENTO-FILE-8348662	qRT-PCR output	text
file	8613_OncotypeDXqRTPCR.txt	4a9bfc17-4d59-5e6a-a287-b80157eb1f95	315.0	b6f126aa5fff7dfdd5594a3c25213c5d	uploaded	s3://bento-files/PACT1-1K/8613_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8351670	BENTO-LAB-001	BENTO-FILE-8351670	qRT-PCR output	text
file	8630_OncotypeDXqRTPCR.txt	079f495a-f750-5079-b3d6-ddb3d76f4db2	318.0	a550cece7067adf8108e7d1fda93d682	uploaded	s3://bento-files/PACT1-1K/8630_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8374747	BENTO-LAB-001	BENTO-FILE-8374747	qRT-PCR output	text
file	8633_OncotypeDXqRTPCR.txt	99cb9587-f90c-5936-8251-19c9e5f8594b	319.0	7dbff3f37ffd0557e749c9b55dc83ed2	uploaded	s3://bento-files/PACT1-1K/8633_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8377217	BENTO-LAB-001	BENTO-FILE-8377217	qRT-PCR output	text
file	8643_OncotypeDXqRTPCR.txt	246641d8-5a23-52fd-a425-f450e9a8d47d	315.0	3b2c68d8c0e8c0a065a66f96ec8769a1	uploaded	s3://bento-files/PACT1-1K/8643_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8384767	BENTO-LAB-001	BENTO-FILE-8384767	qRT-PCR output	text
file	8645_OncotypeDXqRTPCR.txt	8f640a2b-7302-528c-a083-cd4e2c2a0f83	316.0	e44ac080da28662294bc0429e136b4f5	uploaded	s3://bento-files/PACT1-1K/8645_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8387554	BENTO-LAB-001	BENTO-FILE-8387554	qRT-PCR output	text
file	8653_OncotypeDXqRTPCR.txt	c85d1557-49da-5ef4-94e0-0145b5c2d4ce	319.0	8d43b53cdc82c8c1cb560ff6d3ee4949	uploaded	s3://bento-files/PACT1-1K/8653_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8392669	BENTO-LAB-001	BENTO-FILE-8392669	qRT-PCR output	text
file	8654_OncotypeDXqRTPCR.txt	885d7dd2-c7cf-5fd0-8cfb-49a664c325bf	319.0	7fe133e6c9a0cc0641c58f98b32c6b75	uploaded	s3://bento-files/PACT1-1K/8654_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8394372	BENTO-LAB-001	BENTO-FILE-8394372	qRT-PCR output	text
file	8656_OncotypeDXqRTPCR.txt	1935c5ac-335e-5c39-b005-db9a267ee580	319.0	bab02366e3ca4aa7a21971652246e281	uploaded	s3://bento-files/PACT1-1K/8656_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8397310	BENTO-LAB-001	BENTO-FILE-8397310	qRT-PCR output	text
file	8670_OncotypeDXqRTPCR.txt	5fe30482-b954-54dc-8137-cc9c1519d38d	315.0	63765dc96dd9eb7ca7882f571de4206f	uploaded	s3://bento-files/PACT1-1K/8670_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8411600	BENTO-LAB-001	BENTO-FILE-8411600	qRT-PCR output	text
file	8673_OncotypeDXqRTPCR.txt	9dee3131-6a8c-5795-885e-9570e3670943	317.0	11aa6653092658ce9c450c982c4e69df	uploaded	s3://bento-files/PACT1-1K/8673_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8412785	BENTO-LAB-001	BENTO-FILE-8412785	qRT-PCR output	text
file	8674_OncotypeDXqRTPCR.txt	93ced800-10d6-5118-8be2-97b388a1ef57	317.0	7ddcb8bb09132f8b38223d9a12a18035	uploaded	s3://bento-files/PACT1-1K/8674_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8414229	BENTO-LAB-001	BENTO-FILE-8414229	qRT-PCR output	text
file	8719_OncotypeDXqRTPCR.txt	7b1f7679-3ec9-5e5c-8425-ad184a27ffde	320.0	97405642bda47775b5a0aa6f227bf6a5	uploaded	s3://bento-files/PACT1-1K/8719_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8460076	BENTO-LAB-001	BENTO-FILE-8460076	qRT-PCR output	text
file	8735_OncotypeDXqRTPCR.txt	58000d9a-1078-5969-be7e-fbe673963bf6	319.0	b0a0bd98636404cc7a1c7d9613dcd098	uploaded	s3://bento-files/PACT1-1K/8735_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8471970	BENTO-LAB-001	BENTO-FILE-8471970	qRT-PCR output	text
file	8767_OncotypeDXqRTPCR.txt	ebddc64d-5967-58df-a91c-c44f0aa04265	318.0	188d0038f5273b12eba1ed0b7a9ae5e2	uploaded	s3://bento-files/PACT1-1K/8767_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8507187	BENTO-LAB-001	BENTO-FILE-8507187	qRT-PCR output	text
file	8776_OncotypeDXqRTPCR.txt	813f6420-3671-5977-9f54-50f18ba6a7a2	316.0	118cccbe036e6fe6443dfbc1ffb9d88b	uploaded	s3://bento-files/PACT1-1K/8776_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8515700	BENTO-LAB-001	BENTO-FILE-8515700	qRT-PCR output	text
file	8783_OncotypeDXqRTPCR.txt	e8cde75d-4f85-512c-8d1a-8d68ea03e42c	316.0	24b5c16653860e14ae92c5d1f01a334e	uploaded	s3://bento-files/PACT1-1K/8783_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8522251	BENTO-LAB-001	BENTO-FILE-8522251	qRT-PCR output	text
file	8784_OncotypeDXqRTPCR.txt	bbdf5bc3-ea8e-5a44-a0dc-927dfb448514	317.0	aea7f94c3662257a01a52bddb11a7d46	uploaded	s3://bento-files/PACT1-1K/8784_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8523433	BENTO-LAB-001	BENTO-FILE-8523433	qRT-PCR output	text
file	8785_OncotypeDXqRTPCR.txt	eed9f43f-97fb-51b9-bc36-2dd1746d8348	315.0	755f05bce0926bfd8ff97500d8e0aba4	uploaded	s3://bento-files/PACT1-1K/8785_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8524441	BENTO-LAB-001	BENTO-FILE-8524441	qRT-PCR output	text
file	8793_OncotypeDXqRTPCR.txt	2b089c28-b5e3-59ef-b03b-85ed67857457	318.0	62209b4691bf286e20c67d6f64537804	uploaded	s3://bento-files/PACT1-1K/8793_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8535775	BENTO-LAB-001	BENTO-FILE-8535775	qRT-PCR output	text
file	8796_OncotypeDXqRTPCR.txt	2f9e4dbf-788f-53f1-ae14-6bc689152ed8	315.0	24c570d2f1db89a66c9685f2a77186ec	uploaded	s3://bento-files/PACT1-1K/8796_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8537996	BENTO-LAB-001	BENTO-FILE-8537996	qRT-PCR output	text
file	8801_OncotypeDXqRTPCR.txt	651d92d9-31e7-5c84-acaa-07619bdaa707	317.0	38651faf243de0023dea7b21d7829322	uploaded	s3://bento-files/PACT1-1K/8801_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8540074	BENTO-LAB-001	BENTO-FILE-8540074	qRT-PCR output	text
file	8811_OncotypeDXqRTPCR.txt	98682fa4-495c-584a-adcf-839665ba9457	315.0	d01e94b81d542c6aaf8ac91784292e60	uploaded	s3://bento-files/PACT1-1K/8811_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8548735	BENTO-LAB-001	BENTO-FILE-8548735	qRT-PCR output	text
file	8813_OncotypeDXqRTPCR.txt	565e6875-ca28-5780-a660-21c7b2df3450	317.0	94e8705df9a0576e60735a479a045c94	uploaded	s3://bento-files/PACT1-1K/8813_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8551183	BENTO-LAB-001	BENTO-FILE-8551183	qRT-PCR output	text
file	8826_OncotypeDXqRTPCR.txt	f91bbd1a-90b4-5781-8d40-37071ea42cd7	316.0	a2f52d36cb3662d8760398bf38cb22ec	uploaded	s3://bento-files/PACT1-1K/8826_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8565611	BENTO-LAB-001	BENTO-FILE-8565611	qRT-PCR output	text
file	8829_OncotypeDXqRTPCR.txt	b3ac308e-1753-506e-b920-15da495bc9d3	318.0	bfc9a23f2d8d0c88e1a77247c1a22bfe	uploaded	s3://bento-files/PACT1-1K/8829_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8568244	BENTO-LAB-001	BENTO-FILE-8568244	qRT-PCR output	text
file	8845_OncotypeDXqRTPCR.txt	62052c44-6e26-5233-849d-73b88089672f	316.0	9b576ebb47c3abc1b81de3c9ae694889	uploaded	s3://bento-files/PACT1-1K/8845_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8583915	BENTO-LAB-001	BENTO-FILE-8583915	qRT-PCR output	text
file	8861_OncotypeDXqRTPCR.txt	2cf1d999-b1da-51f7-9e8b-82efa0eec37a	317.0	57fefa4bb5ba772ac474f0f0e3d718e5	uploaded	s3://bento-files/PACT1-1K/8861_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8600099	BENTO-LAB-001	BENTO-FILE-8600099	qRT-PCR output	text
file	8868_OncotypeDXqRTPCR.txt	da3ed59d-7d62-5317-bc96-b4c07489837a	319.0	02fc625c7530d0a01cdd4320e61b296b	uploaded	s3://bento-files/PACT1-1K/8868_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8606682	BENTO-LAB-001	BENTO-FILE-8606682	qRT-PCR output	text
file	8869_OncotypeDXqRTPCR.txt	8ee57079-4fa4-51f9-b373-7323f8c45ed9	317.0	67f3ecdc9daf1f65e8667e313ac17a1c	uploaded	s3://bento-files/PACT1-1K/8869_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8606884	BENTO-LAB-001	BENTO-FILE-8606884	qRT-PCR output	text
file	8877_OncotypeDXqRTPCR.txt	c2b17e8e-cd6e-5bc2-b79a-022d29b63d82	317.0	c223bbd503d5527284e9907d2dfb6968	uploaded	s3://bento-files/PACT1-1K/8877_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8615254	BENTO-LAB-001	BENTO-FILE-8615254	qRT-PCR output	text
file	8887_OncotypeDXqRTPCR.txt	9783b1b8-f386-5d5b-a36d-69808029745e	319.0	bf66081a54df3a37d4f1a0a13cc80ba4	uploaded	s3://bento-files/PACT1-1K/8887_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8623762	BENTO-LAB-001	BENTO-FILE-8623762	qRT-PCR output	text
file	8889_OncotypeDXqRTPCR.txt	bc1d488b-78ce-52c3-97a7-df30dc06ddd7	319.0	08c9ca6275c823aecc0c8db621e83435	uploaded	s3://bento-files/PACT1-1K/8889_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8624552	BENTO-LAB-001	BENTO-FILE-8624552	qRT-PCR output	text
file	8894_OncotypeDXqRTPCR.txt	4e5edeb9-a5e3-5c4c-8535-8d2e42058a85	316.0	73250e32ab6d52bdb6204d3fdbe311c6	uploaded	s3://bento-files/PACT1-1K/8894_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8628052	BENTO-LAB-001	BENTO-FILE-8628052	qRT-PCR output	text
file	8900_OncotypeDXqRTPCR.txt	397fb2fe-ce53-56a2-a9ff-1b85d7b4f390	315.0	560cc3e6065f7fc19a43844e4415e7fe	uploaded	s3://bento-files/PACT1-1K/8900_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8635793	BENTO-LAB-001	BENTO-FILE-8635793	qRT-PCR output	text
file	8913_OncotypeDXqRTPCR.txt	3966ade8-7111-51da-8422-717c133525c3	315.0	7cccba7b04f1fdaa0704f9e780325d71	uploaded	s3://bento-files/PACT1-1K/8913_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8645845	BENTO-LAB-001	BENTO-FILE-8645845	qRT-PCR output	text
file	8930_OncotypeDXqRTPCR.txt	bf59b38a-cf80-5666-8c44-c5aa6c4d0d52	320.0	77820c81cf887e8136581f5702581e32	uploaded	s3://bento-files/PACT1-1K/8930_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8663346	BENTO-LAB-001	BENTO-FILE-8663346	qRT-PCR output	text
file	8932_OncotypeDXqRTPCR.txt	7e510100-bd5f-5a9f-a984-f1f01ecf03a7	316.0	883836c1997273179819bacaa9aebed3	uploaded	s3://bento-files/PACT1-1K/8932_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8663858	BENTO-LAB-001	BENTO-FILE-8663858	qRT-PCR output	text
file	8958_OncotypeDXqRTPCR.txt	473b1900-7fca-5277-bdcc-ee559fd65f83	316.0	713ee2871407dd72f36f3850d6d1ff83	uploaded	s3://bento-files/PACT1-1K/8958_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8684827	BENTO-LAB-001	BENTO-FILE-8684827	qRT-PCR output	text
file	8962_OncotypeDXqRTPCR.txt	1e7ecd60-23d9-57eb-b027-07f9d74a24a3	315.0	e9a18b4248c001236b5304efd9ace159	uploaded	s3://bento-files/PACT1-1K/8962_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8689175	BENTO-LAB-001	BENTO-FILE-8689175	qRT-PCR output	text
file	8973_OncotypeDXqRTPCR.txt	33c4c559-bb18-5cb0-ba15-6d526838a8df	320.0	c72034431674889b8062942c44dc6847	uploaded	s3://bento-files/PACT1-1K/8973_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8700704	BENTO-LAB-001	BENTO-FILE-8700704	qRT-PCR output	text
file	8981_OncotypeDXqRTPCR.txt	68315b17-41ea-5baf-9263-e00afeefdb55	320.0	b7cc6950492d40c27b6530d93d97c904	uploaded	s3://bento-files/PACT1-1K/8981_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8710121	BENTO-LAB-001	BENTO-FILE-8710121	qRT-PCR output	text
file	8984_OncotypeDXqRTPCR.txt	c7b3b1e9-7dda-5d1e-b033-c9ec92d8c63d	318.0	68e34b362bfdc8de507deea0941cfe30	uploaded	s3://bento-files/PACT1-1K/8984_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8714265	BENTO-LAB-001	BENTO-FILE-8714265	qRT-PCR output	text
file	8992_OncotypeDXqRTPCR.txt	b8aa78f1-b443-5ba2-8091-66a10ff7271d	320.0	4405990a9cad202dcb476d35bd86582f	uploaded	s3://bento-files/PACT1-1K/8992_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8722578	BENTO-LAB-001	BENTO-FILE-8722578	qRT-PCR output	text
file	9015_OncotypeDXqRTPCR.txt	83962edf-2178-5a3f-9637-9906a5f0e7e4	318.0	fcc684da7ac374900e298fc2ce7a86c9	uploaded	s3://bento-files/PACT1-1K/9015_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-8739315	BENTO-LAB-001	BENTO-FILE-8739315	qRT-PCR output	text
